ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
94607,12,2013,Elec- Residential,N,"9,743","4,692,842",482
94608,12,2013,Elec- Commercial,Y,"1,634","14,868,137","9,099"
94608,12,2013,Elec- Industrial,Y,0,0,
94608,12,2013,Elec- Residential,N,"13,227","5,984,980",452
94609,12,2013,Elec- Commercial,Y,0,0,
94609,12,2013,Elec- Industrial,Y,0,0,
94609,12,2013,Elec- Residential,N,"9,025","3,419,870",379
94610,12,2013,Elec- Commercial,Y,0,0,
94610,12,2013,Elec- Residential,N,"14,778","6,611,763",447
94611,12,2013,Elec- Commercial,N,648,"3,856,329","5,951"
94611,12,2013,Elec- Industrial,Y,0,0,
94611,12,2013,Elec- Residential,N,"16,144","9,524,251",590
94612,12,2013,Elec- Commercial,N,832,"9,788,762","11,765"
94612,12,2013,Elec- Industrial,Y,24,"17,873,724","744,739"
94612,12,2013,Elec- Residential,N,"6,196","2,567,231",414
94613,12,2013,Elec- Commercial,Y,0,0,
94613,12,2013,Elec- Residential,Y,0,0,
94618,12,2013,Elec- Commercial,Y,697,"3,292,995","4,725"
94618,12,2013,Elec- Industrial,Y,0,0,
94618,12,2013,Elec- Residential,N,"7,237","3,696,299",511
94619,12,2013,Elec- Commercial,Y,280,"1,295,498","4,627"
94619,12,2013,Elec- Residential,Y,"9,080","4,751,274",523
94621,12,2013,Elec- Commercial,Y,742,"8,150,774","10,985"
94621,12,2013,Elec- Industrial,Y,0,0,
94621,12,2013,Elec- Residential,N,"8,622","4,233,573",491
94702,12,2013,Elec- Commercial,Y,718,"2,104,671","2,931"
94702,12,2013,Elec- Residential,N,"6,988","2,654,935",380
94703,12,2013,Elec- Commercial,Y,0,0,
94703,12,2013,Elec- Residential,N,"8,484","3,016,562",356
94704,12,2013,Elec- Commercial,Y,885,"5,921,010","6,690"
94704,12,2013,Elec- Residential,Y,"7,859","2,447,957",311
94705,12,2013,Elec- Commercial,Y,0,0,
94705,12,2013,Elec- Industrial,Y,0,0,
94705,12,2013,Elec- Residential,N,"5,684","2,727,191",480
94706,12,2013,Elec- Commercial,Y,728,"1,914,618","2,630"
94706,12,2013,Elec- Industrial,Y,0,0,
94706,12,2013,Elec- Residential,N,"6,942","2,789,006",402
94707,12,2013,Elec- Commercial,Y,0,0,
94707,12,2013,Elec- Residential,N,"4,952","2,719,764",549
94708,12,2013,Elec- Commercial,Y,0,0,
94708,12,2013,Elec- Residential,N,"4,524","2,528,928",559
94709,12,2013,Elec- Commercial,Y,332,"1,305,818","3,933"
94709,12,2013,Elec- Residential,N,"4,996","1,662,757",333
94710,12,2013,Elec- Commercial,N,"1,014","6,895,062","6,800"
94710,12,2013,Elec- Industrial,Y,0,0,
94710,12,2013,Elec- Residential,N,"2,946","1,087,979",369
94720,12,2013,Elec- Commercial,Y,0,0,
94720,12,2013,Elec- Industrial,Y,0,0,
94720,12,2013,Elec- Residential,Y,0,0,
94801,12,2013,Elec- Agricultural,Y,0,0,
94801,12,2013,Elec- Commercial,N,501,"3,885,606","7,756"
94801,12,2013,Elec- Industrial,Y,0,0,
94801,12,2013,Elec- Residential,N,"9,371","4,169,790",445
94803,12,2013,Elec- Commercial,N,331,"1,007,605","3,044"
94803,12,2013,Elec- Residential,N,"9,330","5,381,457",577
94804,12,2013,Elec- Agricultural,Y,0,0,
94804,12,2013,Elec- Commercial,N,870,"9,821,895","11,290"
94804,12,2013,Elec- Industrial,Y,0,0,
94804,12,2013,Elec- Residential,N,"13,827","6,552,117",474
94805,12,2013,Elec- Commercial,N,281,"816,724","2,906"
94805,12,2013,Elec- Residential,N,"4,882","2,364,650",484
94806,12,2013,Elec- Commercial,N,816,"7,169,593","8,786"
94806,12,2013,Elec- Industrial,Y,0,0,
94806,12,2013,Elec- Residential,N,"19,445","9,555,982",491
94901,12,2013,Elec- Commercial,N,"1,916","9,622,859","5,022"
94901,12,2013,Elec- Residential,N,"14,522","9,106,108",627
94903,12,2013,Elec- Agricultural,Y,0,0,
94903,12,2013,Elec- Commercial,N,696,"5,753,126","8,266"
94903,12,2013,Elec- Industrial,Y,0,0,
94903,12,2013,Elec- Residential,N,"11,368","7,240,328",637
94904,12,2013,Elec- Commercial,Y,0,0,
94904,12,2013,Elec- Industrial,Y,0,0,
94904,12,2013,Elec- Residential,N,"3,170","2,437,127",769
94920,12,2013,Elec- Commercial,N,270,"1,197,408","4,435"
94920,12,2013,Elec- Residential,N,"5,326","4,139,038",777
94922,12,2013,Elec- Agricultural,Y,0,0,
94922,12,2013,Elec- Commercial,Y,0,0,
94922,12,2013,Elec- Residential,Y,160,"161,353","1,008"
94923,12,2013,Elec- Agricultural,Y,0,0,
94923,12,2013,Elec- Commercial,Y,166,"624,268","3,761"
94923,12,2013,Elec- Residential,N,"1,264","807,409",639
94924,12,2013,Elec- Agricultural,Y,0,0,
94924,12,2013,Elec- Commercial,Y,0,0,
94924,12,2013,Elec- Residential,Y,199,"139,208",700
94925,12,2013,Elec- Commercial,N,360,"3,185,766","8,849"
94925,12,2013,Elec- Residential,N,"3,593","2,189,798",609
94928,12,2013,Elec- Commercial,Y,957,"6,940,547","7,252"
94928,12,2013,Elec- Industrial,Y,0,0,
94928,12,2013,Elec- Residential,N,"14,446","9,409,618",651
94929,12,2013,Elec- Commercial,Y,0,0,
94929,12,2013,Elec- Residential,N,352,"197,488",561
94930,12,2013,Elec- Commercial,Y,0,0,
94930,12,2013,Elec- Residential,Y,0,0,
94931,12,2013,Elec- Agricultural,Y,0,0,
94931,12,2013,Elec- Commercial,N,422,"1,328,433","3,148"
94931,12,2013,Elec- Residential,N,"3,392","2,283,939",673
94933,12,2013,Elec- Commercial,Y,0,0,
94933,12,2013,Elec- Residential,N,111,"101,841",917
94937,12,2013,Elec- Commercial,Y,0,0,
94937,12,2013,Elec- Residential,N,230,"145,957",635
94938,12,2013,Elec- Commercial,Y,0,0,
94938,12,2013,Elec- Industrial,Y,0,0,
94938,12,2013,Elec- Residential,Y,0,0,
94939,12,2013,Elec- Commercial,Y,486,"2,741,081","5,640"
94939,12,2013,Elec- Residential,Y,"4,470","2,850,060",638
94940,12,2013,Elec- Agricultural,Y,0,0,
94940,12,2013,Elec- Commercial,Y,0,0,
94940,12,2013,Elec- Residential,Y,0,0,
94941,12,2013,Elec- Commercial,Y,799,"4,175,902","5,226"
94941,12,2013,Elec- Residential,N,"11,944","7,994,861",669
94945,12,2013,Elec- Agricultural,Y,0,0,
94945,12,2013,Elec- Commercial,N,629,"4,297,398","6,832"
94945,12,2013,Elec- Industrial,Y,0,0,
94945,12,2013,Elec- Residential,N,"6,639","4,571,015",689
94946,12,2013,Elec- Commercial,Y,0,0,
94946,12,2013,Elec- Industrial,Y,0,0,
94946,12,2013,Elec- Residential,Y,0,0,
94947,12,2013,Elec- Agricultural,Y,0,0,
94947,12,2013,Elec- Commercial,N,263,"1,461,689","5,558"
94947,12,2013,Elec- Residential,N,"9,007","6,252,826",694
94949,12,2013,Elec- Agricultural,Y,0,0,
94949,12,2013,Elec- Commercial,N,817,"3,838,445","4,698"
94949,12,2013,Elec- Industrial,Y,0,0,
94949,12,2013,Elec- Residential,N,"6,393","4,426,395",692
94951,12,2013,Elec- Agricultural,Y,0,0,
94951,12,2013,Elec- Commercial,Y,0,0,
94951,12,2013,Elec- Residential,N,"1,448","1,325,504",915
94952,12,2013,Elec- Agricultural,Y,0,0,
94952,12,2013,Elec- Commercial,Y,"1,473","6,161,266","4,183"
94952,12,2013,Elec- Industrial,Y,0,0,
94952,12,2013,Elec- Residential,N,"12,280","8,145,136",663
94954,12,2013,Elec- Agricultural,Y,0,0,
94954,12,2013,Elec- Commercial,N,885,"9,799,664","11,073"
94954,12,2013,Elec- Industrial,Y,0,0,
94954,12,2013,Elec- Residential,N,"12,960","8,419,432",650
94956,12,2013,Elec- Agricultural,Y,0,0,
94956,12,2013,Elec- Commercial,Y,0,0,
94956,12,2013,Elec- Residential,Y,0,0,
94957,12,2013,Elec- Commercial,N,57,"154,668","2,713"
94957,12,2013,Elec- Residential,N,725,"971,747","1,340"
94960,12,2013,Elec- Commercial,Y,419,"1,250,690","2,985"
94960,12,2013,Elec- Residential,N,"5,359","3,788,433",707
94963,12,2013,Elec- Commercial,Y,0,0,
94963,12,2013,Elec- Industrial,Y,0,0,
94963,12,2013,Elec- Residential,Y,0,0,
94964,12,2013,Elec- Commercial,Y,0,0,
94964,12,2013,Elec- Industrial,Y,0,0,
94964,12,2013,Elec- Residential,Y,0,0,
94965,12,2013,Elec- Commercial,N,571,"2,947,766","5,162"
94965,12,2013,Elec- Residential,N,"5,437","3,195,191",588
94970,12,2013,Elec- Commercial,Y,0,0,
94970,12,2013,Elec- Residential,N,566,"397,665",703
94971,12,2013,Elec- Agricultural,Y,0,0,
94971,12,2013,Elec- Commercial,Y,51,"90,567","1,776"
94971,12,2013,Elec- Residential,Y,176,"110,623",629
94972,12,2013,Elec- Agricultural,Y,0,0,
94972,12,2013,Elec- Commercial,Y,0,0,
94972,12,2013,Elec- Residential,Y,0,0,
94973,12,2013,Elec- Commercial,Y,0,0,
94973,12,2013,Elec- Residential,Y,402,"400,099",995
95002,12,2013,Elec- Commercial,Y,0,0,
95002,12,2013,Elec- Residential,N,406,"307,016",756
95003,12,2013,Elec- Agricultural,Y,0,0,
95003,12,2013,Elec- Commercial,N,509,"2,037,925","4,004"
95003,12,2013,Elec- Industrial,Y,0,0,
95003,12,2013,Elec- Residential,N,"9,943","6,326,485",636
95004,12,2013,Elec- Agricultural,Y,0,0,
95004,12,2013,Elec- Commercial,Y,0,0,
95004,12,2013,Elec- Industrial,Y,0,0,
95004,12,2013,Elec- Residential,N,"1,147","925,893",807
95005,12,2013,Elec- Commercial,Y,0,0,
95005,12,2013,Elec- Residential,N,"2,115","1,890,117",894
95006,12,2013,Elec- Commercial,N,144,"384,295","2,669"
95006,12,2013,Elec- Residential,N,"3,329","3,092,768",929
95007,12,2013,Elec- Residential,N,286,"275,394",963
95008,12,2013,Elec- Commercial,Y,"1,789","10,596,728","5,923"
95008,12,2013,Elec- Industrial,Y,0,0,
95008,12,2013,Elec- Residential,N,"18,587","10,880,777",585
95010,12,2013,Elec- Commercial,N,519,"2,865,446","5,521"
95010,12,2013,Elec- Residential,N,"4,515","1,977,405",438
95012,12,2013,Elec- Agricultural,Y,0,0,
95012,12,2013,Elec- Commercial,Y,367,"2,204,215","6,006"
95012,12,2013,Elec- Industrial,Y,0,0,
95012,12,2013,Elec- Residential,N,"2,515","1,324,241",527
95013,12,2013,Elec- Agricultural,Y,0,0,
95013,12,2013,Elec- Commercial,Y,0,0,
95013,12,2013,Elec- Industrial,Y,0,0,
95013,12,2013,Elec- Residential,Y,0,0,
95014,12,2013,Elec- Agricultural,Y,0,0,
95014,12,2013,Elec- Commercial,Y,"4,649","39,637,345","8,526"
95014,12,2013,Elec- Industrial,Y,0,0,
95014,12,2013,Elec- Residential,N,"20,610","12,473,291",605
95017,12,2013,Elec- Agricultural,Y,0,0,
95017,12,2013,Elec- Commercial,Y,0,0,
95017,12,2013,Elec- Residential,Y,0,0,
95018,12,2013,Elec- Commercial,Y,248,"1,095,058","4,416"
95018,12,2013,Elec- Residential,N,"2,455","2,079,980",847
95019,12,2013,Elec- Commercial,Y,0,0,
95019,12,2013,Elec- Residential,N,"1,510","742,441",492
95020,12,2013,Elec- Agricultural,Y,0,0,
95020,12,2013,Elec- Commercial,N,"1,707","12,741,473","7,464"
95020,12,2013,Elec- Industrial,Y,0,0,
95020,12,2013,Elec- Residential,N,"16,531","12,491,928",756
95023,12,2013,Elec- Agricultural,Y,0,0,
95023,12,2013,Elec- Commercial,N,"1,224","6,926,553","5,659"
95023,12,2013,Elec- Industrial,Y,0,0,
95023,12,2013,Elec- Residential,N,"14,458","9,855,128",682
95030,12,2013,Elec- Commercial,N,682,"3,084,610","4,523"
95030,12,2013,Elec- Residential,N,"5,062","5,044,174",996
95032,12,2013,Elec- Agricultural,Y,0,0,
95032,12,2013,Elec- Commercial,N,673,"5,578,535","8,289"
95032,12,2013,Elec- Residential,N,"10,064","7,565,900",752
95033,12,2013,Elec- Agricultural,Y,0,0,
95033,12,2013,Elec- Commercial,Y,0,0,
95033,12,2013,Elec- Residential,N,"2,922","3,084,869","1,056"
95035,12,2013,Elec- Agricultural,Y,0,0,
95035,12,2013,Elec- Commercial,N,"1,926","28,481,170","14,788"
95035,12,2013,Elec- Industrial,Y,0,0,
95035,12,2013,Elec- Residential,N,"19,707","11,449,756",581
95037,12,2013,Elec- Agricultural,Y,0,0,
95037,12,2013,Elec- Commercial,Y,"1,613","10,753,226","6,667"
95037,12,2013,Elec- Industrial,Y,0,0,
95037,12,2013,Elec- Residential,N,"14,108","11,341,546",804
95039,12,2013,Elec- Agricultural,Y,0,0,
95039,12,2013,Elec- Commercial,Y,0,0,
95039,12,2013,Elec- Industrial,Y,0,0,
95039,12,2013,Elec- Residential,N,247,"201,840",817
95041,12,2013,Elec- Residential,N,314,"190,747",607
95043,12,2013,Elec- Agricultural,Y,0,0,
95043,12,2013,Elec- Commercial,Y,0,0,
95043,12,2013,Elec- Residential,N,184,"131,168",713
95044,12,2013,Elec- Residential,N,175,"155,349",888
95045,12,2013,Elec- Agricultural,Y,0,0,
95045,12,2013,Elec- Commercial,Y,274,"820,578","2,995"
95045,12,2013,Elec- Residential,N,"1,348","1,042,928",774
95046,12,2013,Elec- Agricultural,Y,0,0,
95046,12,2013,Elec- Commercial,Y,0,0,
95046,12,2013,Elec- Residential,N,"1,549","1,811,668","1,170"
95050,12,2013,Elec- Commercial,Y,0,0,
95050,12,2013,Elec- Residential,Y,0,0,
95054,12,2013,Elec- Commercial,Y,0,0,
95060,12,2013,Elec- Agricultural,Y,0,0,
95060,12,2013,Elec- Commercial,Y,"1,430","8,414,513","5,884"
95060,12,2013,Elec- Industrial,Y,0,0,
95060,12,2013,Elec- Residential,Y,"15,125","8,975,970",593
95062,12,2013,Elec- Agricultural,Y,0,0,
95062,12,2013,Elec- Commercial,N,863,"3,133,345","3,631"
95062,12,2013,Elec- Residential,N,"12,473","6,700,637",537
95064,12,2013,Elec- Commercial,Y,0,0,
95064,12,2013,Elec- Residential,N,355,"108,952",307
95065,12,2013,Elec- Agricultural,Y,0,0,
95065,12,2013,Elec- Commercial,Y,0,0,
95065,12,2013,Elec- Industrial,Y,0,0,
95065,12,2013,Elec- Residential,N,"2,618","1,974,709",754
95066,12,2013,Elec- Agricultural,Y,0,0,
95066,12,2013,Elec- Commercial,N,519,"4,095,083","7,890"
95066,12,2013,Elec- Residential,N,"4,654","3,662,891",787
95070,12,2013,Elec- Agricultural,Y,0,0,
95070,12,2013,Elec- Commercial,Y,0,0,
95070,12,2013,Elec- Industrial,Y,0,0,
95070,12,2013,Elec- Residential,N,"10,741","10,001,811",931
95073,12,2013,Elec- Agricultural,Y,0,0,
95073,12,2013,Elec- Commercial,Y,620,"2,508,263","4,046"
95073,12,2013,Elec- Residential,N,"2,934","2,406,012",820
95075,12,2013,Elec- Commercial,N,37,"76,660","2,072"
95075,12,2013,Elec- Residential,N,192,"154,277",804
95076,12,2013,Elec- Agricultural,Y,"1,572","16,037,401","10,202"
95076,12,2013,Elec- Commercial,Y,"1,933","9,981,349","5,164"
95076,12,2013,Elec- Industrial,Y,0,0,
95076,12,2013,Elec- Residential,N,"21,258","12,406,658",584
95110,12,2013,Elec- Commercial,Y,584,"10,077,068","17,255"
95110,12,2013,Elec- Industrial,Y,0,0,
95110,12,2013,Elec- Residential,Y,"5,879","3,033,251",516
95111,12,2013,Elec- Agricultural,Y,0,0,
95111,12,2013,Elec- Commercial,N,685,"3,579,392","5,225"
95111,12,2013,Elec- Industrial,Y,0,0,
95111,12,2013,Elec- Residential,N,"13,327","8,913,950",669
95112,12,2013,Elec- Agricultural,Y,0,0,
95112,12,2013,Elec- Commercial,N,"2,359","17,944,726","7,607"
95112,12,2013,Elec- Industrial,Y,0,0,
95112,12,2013,Elec- Residential,N,"17,234","8,922,982",518
95113,12,2013,Elec- Commercial,Y,337,"8,321,087","24,692"
95113,12,2013,Elec- Industrial,Y,0,0,
95113,12,2013,Elec- Residential,N,918,"478,371",521
95116,12,2013,Elec- Commercial,N,751,"3,102,207","4,131"
95116,12,2013,Elec- Industrial,Y,0,0,
95116,12,2013,Elec- Residential,N,"12,139","6,865,828",566
95117,12,2013,Elec- Commercial,N,190,"1,277,588","6,724"
95117,12,2013,Elec- Industrial,Y,0,0,
95117,12,2013,Elec- Residential,N,"11,190","5,692,109",509
95118,12,2013,Elec- Commercial,Y,0,0,
95118,12,2013,Elec- Residential,N,"11,421","6,904,688",605
95119,12,2013,Elec- Commercial,Y,366,"4,932,355","13,476"
95119,12,2013,Elec- Industrial,Y,0,0,
95119,12,2013,Elec- Residential,N,"3,095","2,035,233",658
95120,12,2013,Elec- Agricultural,Y,0,0,
95120,12,2013,Elec- Commercial,Y,0,0,
95120,12,2013,Elec- Industrial,Y,0,0,
95120,12,2013,Elec- Residential,Y,"12,417","10,157,400",818
95121,12,2013,Elec- Agricultural,Y,0,0,
95121,12,2013,Elec- Commercial,Y,525,"4,622,724","8,805"
95121,12,2013,Elec- Residential,N,"9,047","6,428,565",711
95122,12,2013,Elec- Commercial,N,772,"7,077,500","9,168"
95122,12,2013,Elec- Residential,N,"12,178","8,350,982",686
95123,12,2013,Elec- Commercial,Y,"1,100","7,960,419","7,237"
95123,12,2013,Elec- Industrial,Y,0,0,
95123,12,2013,Elec- Residential,N,"20,486","13,247,395",647
95124,12,2013,Elec- Commercial,Y,"1,001","9,671,830","9,662"
95124,12,2013,Elec- Industrial,Y,0,0,
95124,12,2013,Elec- Residential,N,"16,878","10,995,340",651
95125,12,2013,Elec- Agricultural,Y,0,0,
95125,12,2013,Elec- Commercial,N,"1,232","7,299,055","5,925"
95125,12,2013,Elec- Industrial,Y,0,0,
95125,12,2013,Elec- Residential,N,"19,477","12,779,531",656
95126,12,2013,Elec- Commercial,N,869,"6,747,965","7,765"
95126,12,2013,Elec- Industrial,Y,0,0,
95126,12,2013,Elec- Residential,N,"13,898","7,175,191",516
95127,12,2013,Elec- Agricultural,Y,0,0,
95127,12,2013,Elec- Commercial,Y,500,"3,553,877","7,108"
95127,12,2013,Elec- Residential,N,"15,247","10,771,824",706
95128,12,2013,Elec- Commercial,N,996,"8,525,773","8,560"
95128,12,2013,Elec- Industrial,Y,0,0,
95128,12,2013,Elec- Residential,N,"13,509","7,157,611",530
95129,12,2013,Elec- Agricultural,Y,0,0,
95129,12,2013,Elec- Commercial,Y,0,0,
95129,12,2013,Elec- Residential,N,"14,168","7,890,165",557
95130,12,2013,Elec- Commercial,Y,0,0,
95130,12,2013,Elec- Residential,N,"4,933","2,726,542",553
95131,12,2013,Elec- Agricultural,Y,0,0,
95131,12,2013,Elec- Commercial,N,"1,419","23,254,204","16,388"
95131,12,2013,Elec- Industrial,Y,0,0,
95131,12,2013,Elec- Residential,N,"8,490","5,361,481",632
95132,12,2013,Elec- Agricultural,Y,0,0,
95132,12,2013,Elec- Commercial,N,290,"1,892,389","6,525"
95132,12,2013,Elec- Industrial,Y,0,0,
95132,12,2013,Elec- Residential,N,"11,737","7,362,472",627
95133,12,2013,Elec- Agricultural,Y,0,0,
95133,12,2013,Elec- Commercial,N,446,"3,455,748","7,748"
95133,12,2013,Elec- Industrial,Y,0,0,
95133,12,2013,Elec- Residential,N,"7,544","4,473,740",593
95134,12,2013,Elec- Agricultural,Y,0,0,
95134,12,2013,Elec- Commercial,Y,291,"19,593,135","67,330"
95134,12,2013,Elec- Industrial,Y,147,"225,118,247","1,531,417"
95134,12,2013,Elec- Residential,N,"7,705","3,094,888",402
95135,12,2013,Elec- Agricultural,Y,0,0,
95135,12,2013,Elec- Commercial,N,131,"1,225,619","9,356"
95135,12,2013,Elec- Industrial,Y,0,0,
95135,12,2013,Elec- Residential,N,"7,063","4,473,559",633
95136,12,2013,Elec- Commercial,N,309,"2,757,347","8,923"
95136,12,2013,Elec- Residential,N,"14,305","9,379,745",656
95138,12,2013,Elec- Agricultural,Y,0,0,
95138,12,2013,Elec- Commercial,N,193,"4,932,428","25,557"
95138,12,2013,Elec- Industrial,Y,0,0,
95138,12,2013,Elec- Residential,N,"5,643","4,292,798",761
95139,12,2013,Elec- Commercial,Y,0,0,
95139,12,2013,Elec- Residential,Y,"2,220","1,480,498",667
95140,12,2013,Elec- Agricultural,Y,0,0,
95140,12,2013,Elec- Commercial,Y,0,0,
95140,12,2013,Elec- Residential,Y,0,0,
95141,12,2013,Elec- Commercial,Y,0,0,
95141,12,2013,Elec- Residential,Y,0,0,
95148,12,2013,Elec- Agricultural,Y,0,0,
95148,12,2013,Elec- Commercial,Y,0,0,
95148,12,2013,Elec- Residential,Y,"11,475","8,343,200",727
95192,12,2013,Elec- Commercial,Y,0,0,
95202,12,2013,Elec- Agricultural,Y,0,0,
95202,12,2013,Elec- Commercial,Y,0,0,
95202,12,2013,Elec- Residential,N,"2,744","1,212,666",442
95203,12,2013,Elec- Agricultural,Y,0,0,
95203,12,2013,Elec- Commercial,N,418,"3,830,807","9,165"
95203,12,2013,Elec- Industrial,Y,0,0,
95203,12,2013,Elec- Residential,N,"5,341","2,982,627",558
95204,12,2013,Elec- Agricultural,Y,0,0,
95204,12,2013,Elec- Commercial,N,621,"3,051,169","4,913"
95204,12,2013,Elec- Industrial,Y,0,0,
95204,12,2013,Elec- Residential,N,"11,184","6,808,439",609
95205,12,2013,Elec- Agricultural,Y,0,0,
95205,12,2013,Elec- Commercial,Y,"1,813","12,063,526","6,654"
95205,12,2013,Elec- Industrial,Y,0,0,
95205,12,2013,Elec- Residential,N,"9,926","6,200,436",625
95206,12,2013,Elec- Agricultural,Y,0,0,
95206,12,2013,Elec- Commercial,N,837,"12,474,586","14,904"
95206,12,2013,Elec- Industrial,Y,61,"59,780,152","980,002"
95206,12,2013,Elec- Residential,N,"16,619","10,492,170",631
95207,12,2013,Elec- Agricultural,Y,0,0,
95207,12,2013,Elec- Commercial,N,"1,254","8,516,337","6,791"
95207,12,2013,Elec- Industrial,Y,0,0,
95207,12,2013,Elec- Residential,N,"17,872","10,406,413",582
95209,12,2013,Elec- Agricultural,Y,0,0,
95209,12,2013,Elec- Commercial,N,290,"2,217,673","7,647"
95209,12,2013,Elec- Residential,N,"12,442","9,136,860",734
95210,12,2013,Elec- Agricultural,Y,0,0,
95210,12,2013,Elec- Commercial,N,562,"5,200,747","9,254"
95210,12,2013,Elec- Residential,N,"11,322","6,707,618",592
95211,12,2013,Elec- Agricultural,Y,0,0,
95212,12,2013,Elec- Agricultural,Y,0,0,
95212,12,2013,Elec- Commercial,N,232,"2,558,799","11,029"
95212,12,2013,Elec- Residential,N,"6,863","5,764,494",840
95215,12,2013,Elec- Agricultural,Y,850,"1,953,058","2,298"
95215,12,2013,Elec- Commercial,N,692,"6,684,953","9,660"
95215,12,2013,Elec- Industrial,Y,0,0,
95215,12,2013,Elec- Residential,N,"6,351","5,124,622",807
95219,12,2013,Elec- Agricultural,Y,0,0,
95219,12,2013,Elec- Commercial,N,434,"4,152,664","9,568"
95219,12,2013,Elec- Industrial,Y,0,0,
95219,12,2013,Elec- Residential,N,"10,869","7,001,852",644
95220,12,2013,Elec- Agricultural,Y,0,0,
95220,12,2013,Elec- Commercial,Y,0,0,
95220,12,2013,Elec- Residential,N,"2,335","2,545,259","1,090"
95222,12,2013,Elec- Agricultural,Y,0,0,
95222,12,2013,Elec- Commercial,Y,487,"1,679,445","3,449"
95222,12,2013,Elec- Residential,N,"2,242","2,089,552",932
95223,12,2013,Elec- Commercial,Y,493,"1,071,618","2,174"
95223,12,2013,Elec- Residential,N,"7,114","3,098,082",435
95224,12,2013,Elec- Residential,N,222,"180,823",815
95225,12,2013,Elec- Residential,N,716,"709,512",991
